,path_len,threshold,dt,mis_val,knn,loc_method,path1_av,path2_av,path3_av,path_av_av,path1_b,path2_b,path3_b,path_b_av,path1_av_i,path2_av_i,path3_av_i,path3_av_i_av
268,short_path,lp2_n100,10s,penalty,12,average,"[4.621385963963968, 1.0709241771771782]","[5.551983319069066, 0.8945221809309287]","[5.994891832332329, 4.660457392892899]",5.389420371788455,"[5.885638641141142, 4.045544504504506]","[2.6296639864864852, 0.2591526801801807]","[5.798270121371372, 0.7897867279779738]",4.7711909163329995,[6.580796436936934],[5.71972019994995],[10.64828900800801],7.649601881631631
269,short_path,lp2_n100,10s,penalty,12,gaus_80,"[4.69607861694115, 0.4406622923967083]","[4.9268378747510955, 0.712222569127221]","[4.568758192614574, 3.095516813054643]",4.7305582281022724,"[2.6653678657251536, 0.11971071757021479]","[2.7533893130195692, 0.9794702268683375]","[4.353638471826899, 0.061065143113441245]",3.257465216857207,[6.017757960986617],[5.55265321482198],[8.39598878391672],6.655466653241773
270,short_path,lp2_n100,10s,penalty,12,gaus_normal,"[4.559937675435889, 0.7853212594718115]","[5.208574311045984, 0.8411015073647774]","[4.622493524681569, 3.237868945327096]",4.797001837054481,"[3.9480848989513957, 1.0551707724266361]","[2.691170153179743, 0.3006522367555118]","[5.235534008298499, 0.5590558214786481]",3.9582630201432125,[6.146703620379028],[5.525897252876583],[8.775061512914267],6.815887462056626
271,short_path,lp2_n100,10s,penalty,12,gaus_top,"[3.982162705705705, 1.0123871021021023]","[3.4687020690690704, 0.5887740690690637]","[7.414856332332332, 3.9338088928928943]",4.955240369035702,"[5.041115210210208, 2.5586947897897865]","[2.9652244994994996, 0.5700891841841844]","[1.6730979779779758, 0.34046529529529457]",3.2264792292292275,[7.86310672072072],[6.027169970970971],[9.095748576576577],7.662008422756089
272,short_path,lp2_n100,10s,ignore,1,average,"[29.067101132132137, 2.275298471471471]","[14.384184930930935, 10.735187069069076]","[16.43634583783784, 2.9387853873873864]",19.962543966966972,"[15.272691246246247, 9.884637762762761]","[6.4734451001001005, 2.8735351001001006]","[2.9051659409409423, 0.865977682682683]",8.217100762429096,[30.410771243243243],[15.59189581181181],[18.532282760760758],21.511649938605274
273,short_path,lp2_n100,10s,ignore,1,gaus_80,"[29.067101132132137, 2.275298471471471]","[12.570109496496496, 8.921111634634636]","[16.43634583783784, 2.9387853873873864]",19.357852155488825,"[15.272691246246247, 9.884637762762761]","[2.341216076076074, 0.0]","[2.9051659409409423, 0.865977682682683]",6.839691087754421,[30.410771243243243],[11.95944741941942],[18.532282760760758],20.30083380780781
274,short_path,lp2_n100,10s,ignore,1,gaus_normal,"[29.067101132132137, 2.275298471471471]","[12.570109496496496, 8.921111634634636]","[16.43634583783784, 2.9387853873873864]",19.357852155488825,"[15.272691246246247, 9.884637762762761]","[2.341216076076074, 0.0]","[2.9051659409409423, 0.865977682682683]",6.839691087754421,[30.410771243243243],[11.95944741941942],[18.532282760760758],20.30083380780781
275,short_path,lp2_n100,10s,ignore,1,gaus_top,"[29.067101132132137, 2.275298471471471]","[12.570109496496496, 8.921111634634636]","[16.43634583783784, 2.9387853873873864]",19.357852155488825,"[15.272691246246247, 9.884637762762761]","[2.341216076076074, 0.0]","[2.9051659409409423, 0.865977682682683]",6.839691087754421,[30.410771243243243],[11.95944741941942],[18.532282760760758],20.30083380780781
276,short_path,lp2_n100,10s,ignore,3,average,"[28.15156846546546, 1.706423804804798]","[10.721854069069071, 7.722129264264258]","[18.009639837837845, 0.014414054054041614]",18.96102079079079,"[23.1035265015015, 4.88776569069069]","[4.384608433433433, 2.2068851001000986]","[12.971714404404402, 4.3549128128128105]",13.486616446446446,[29.396982774774774],[11.599883502502498],[19.04785212012012],20.014906132465796
277,short_path,lp2_n100,10s,ignore,3,gaus_80,"[29.769880512987164, 2.0437888195506346]","[9.581823416025806, 6.760275673176967]","[17.76045172486348, 0.2580439967075083]",19.037385217958818,"[20.711135237471936, 4.116343410619587]","[4.238057010723041, 2.146655812522167]","[12.557495997179814, 5.068426459182277]",12.50222941512493,[31.165267660812287],[10.705759169998068],[18.83733888908656],20.236121906632302
278,short_path,lp2_n100,10s,ignore,3,gaus_normal,"[29.046029939325642, 1.6857140524479135]","[9.59417530434026, 6.77262756149142]","[17.737742990627368, 0.2078168979416919]",18.79264941143109,"[20.711135238406932, 4.116343411554585]","[4.238057010723041, 2.146655812522167]","[12.55749599717981, 5.06842645918228]",12.502229415436593,[30.44141708715076],[10.718111058312513],[18.81463015485046],19.991386100104577
279,short_path,lp2_n100,10s,ignore,3,gaus_top,"[32.83125127027027, 3.7195066096096134]","[7.721929069069073, 5.744400930930931]","[19.107897332332335, 2.132706107107106]",19.88702589055723,"[22.213458663663666, 1.5088711861861874]","[2.9576838138138113, 1.0958684984985017]","[14.200312317317318, 12.161124059059059]",13.123818264931598,[34.62327854054054],[8.956492798798797],[20.043903294294292],21.20789154454454
280,short_path,lp2_n100,10s,ignore,6,average,"[25.0760897987988, 2.9508371381381515]","[9.008563569069068, 6.484382430930935]","[17.496319337837846, 0.7099522207207141]",17.19365756856857,"[18.324466801801805, 2.176922552552556]","[3.295746766766766, 0.8069201001001005]","[11.393976071071068, 5.732656146146143]",11.00472987987988,[26.192618441441443],[9.502845506006004],[18.44564495345345],18.047036300300302
281,short_path,lp2_n100,10s,ignore,6,gaus_80,"[25.98956488303812, 4.8211715953204575]","[6.680893539746183, 6.2565281878463]","[13.877730909889678, 1.143887191003695]",15.516063110891329,"[18.950871433777536, 13.097372102417486]","[3.329360627000274, 1.8122840323381406]","[8.179518707478847, 5.971302812174022]",10.15325025608555,[26.948529917246542],[8.011667480798238],[14.721998185114682],16.560731861053156
282,short_path,lp2_n100,10s,ignore,6,gaus_normal,"[25.651699468874124, 3.7761718096694814]","[6.8429811920945145, 5.83053415387587]","[14.805377385862364, 0.7534294334459757]",15.766686015610334,"[19.25454065541535, 10.224378743508552]","[3.3356302531820208, 1.2509685196473561]","[9.919305543870085, 6.009532291996718]",10.836492150822485,[26.67567114447828],[7.392086935314543],[15.779434726521112],16.615730935437977
283,short_path,lp2_n100,10s,ignore,6,gaus_top,"[29.04043513213214, 10.728420471471471]","[7.437691930930939, 4.695338069069073]","[15.574652332332334, 6.172605107107111]",17.350926465131803,"[18.339281246246248, 16.24804223723724]","[4.7401551001001, 1.4069051001001005]","[4.12555585085085, 2.2894989839839854]",9.068330732399067,[30.144992102102105],[9.129394715715716],[16.20935117917918],18.494579332332332
284,short_path,lp2_n100,10s,ignore,12,average,"[21.093967132132143, 3.5685994714714706]","[8.635239569069068, 5.144415930930934]","[16.955728915665667, 2.2749614762262302]",15.561645205622293,"[11.502415135135141, 2.5324692192192257]","[3.473520100100101, 0.829141766766766]","[11.928146900650653, 7.900119475725727]",8.968027378628632,[22.072721441441445],[8.593979339339338],[17.525838119369364],16.064179633383382
285,short_path,lp2_n100,10s,ignore,12,gaus_80,"[20.976091421257838, 5.8668226695474806]","[6.013891471904794, 3.163206984444578]","[15.030143036154138, 1.2328741250543107]",14.00670864310559,"[15.8254919969425, 1.9912108141185767]","[2.8512284645460886, 0.7893727425606576]","[10.400665327066422, 8.698399616508247]",9.692461929518338,[21.969005353429736],[6.268348844816685],[15.370953234105055],14.536102477450493
286,short_path,lp2_n100,10s,ignore,12,gaus_normal,"[20.59898741688159, 5.342266120163501]","[6.64314780527588, 3.8594170182098257]","[15.49142860677052, 1.3891243203254922]",14.24452127630933,"[15.190516505447926, 3.089828191573238]","[3.209340319429594, 1.068519719435023]","[11.3712782679693, 8.655291856383604]",9.923711697615607,[21.553500934526728],[6.676815392939017],[15.887283020289928],14.705866449251891
287,short_path,lp2_n100,10s,ignore,12,gaus_top,"[27.24048013213213, 12.048387471471468]","[5.895308069069071, 5.544405930930931]","[9.561469332332335, 0.5338938928928947]",14.232419177844513,"[22.029679474474474, 15.66747617117117]","[4.352443738738736, 3.5092215765765737]","[3.465912682682683, 0.17190094094094244]",9.949345298631963,[29.224534633633635],[9.04280362062062],[11.590514367367367],16.61928420720721
288,long_path,lp2,3s,penalty,1,average,"[16.710496808383382, 8.028145480899454]","[8.322518825387888, 5.360610620472319]","[9.233287680555556, 5.954254961655109]",11.422101104775608,"[16.49965299595892, 11.883403463006058]","[8.80686690990991, 7.296525162827781]","[7.901816744639375, 7.929276733070302]",11.069445550169403,[19.661601527845228],[11.425492395397221],[10.073315226626416],13.720136383289622
289,long_path,lp2,3s,penalty,1,gaus_80,"[15.245461474332664, 7.674051072436969]","[7.835201011974476, 4.732102609524368]","[6.979294649074075, 4.413395131199432]",10.019985711793739,"[16.49965299595892, 11.883403463006058]","[8.80686690990991, 7.296525162827781]","[6.379785071806501, 4.573514085518356]",10.562101659225112,[18.065715433871826],[10.474805429940195],[7.554758246396686],12.031759703402903
290,long_path,lp2,3s,penalty,1,gaus_normal,"[15.245461474332664, 7.674051072436969]","[7.835201011974476, 4.732102609524368]","[6.979294649074075, 4.413395131199432]",10.019985711793739,"[16.49965299595892, 11.883403463006058]","[8.80686690990991, 7.296525162827781]","[6.379785071806501, 4.573514085518356]",10.562101659225112,[18.065715433871826],[10.474805429940195],[7.554758246396686],12.031759703402903
291,long_path,lp2,3s,penalty,1,gaus_top,"[15.245461474332664, 7.674051072436969]","[7.835201011974476, 4.732102609524368]","[6.979294649074075, 4.413395131199432]",10.019985711793739,"[16.49965299595892, 11.883403463006058]","[8.80686690990991, 7.296525162827781]","[6.379785071806501, 4.573514085518356]",10.562101659225112,[18.065715433871826],[10.474805429940195],[7.554758246396686],12.031759703402903
292,long_path,lp2,3s,penalty,3,average,"[17.14504150005005, 7.321215753979807]","[7.915862325387883, 5.774839674202123]","[9.422011357407404, 5.755764073691116]",11.494305060948447,"[15.140839230526824, 11.065663824959014]","[7.687181856356355, 5.535961708753972]","[7.8501361253561255, 6.358171613746003]",10.226052404079768,[19.73452739414397],[10.568691449730498],[10.098448761315277],13.467222535063248
293,long_path,lp2,3s,penalty,3,gaus_80,"[15.422128663607323, 8.556360493511983]","[6.8548422301070335, 4.71805191355977]","[7.208982464976623, 3.8515003600761473]",9.82865111956366,"[15.143238679971445, 10.96929372497536]","[7.307766671419278, 5.464935544945324]","[6.931624455893068, 4.113539479229831]",9.794209935761264,[18.275300477019876],[9.335981437044003],[7.683637060538625],11.764972991534167
294,long_path,lp2,3s,penalty,3,gaus_normal,"[15.436557100448391, 8.506594451056428]","[6.832309949249897, 4.723467472862041]","[7.205353251736499, 3.817457318074561]",9.82474010047826,"[14.997013313591687, 11.021199984926012]","[7.310293973451424, 5.37324688968161]","[6.881457439611097, 3.9564947136348483]",9.72958824221807,[18.204570870606705],[9.285890756085461],[7.652112468988577],11.714191365226915
295,long_path,lp2,3s,penalty,3,gaus_top,"[14.900903410710713, 8.725528840325225]","[7.111408630092592, 4.675507840252827]","[7.3702025716049375, 4.249949200192672]",9.794171537469415,"[15.37062129833537, 10.405920675376723]","[8.259389773023022, 5.89625437556652]","[7.346855880574453, 7.583079685918491]",10.325622317310948,[18.256716211907857],[10.2273666839519],[8.147471701341995],12.210518199067252
296,long_path,lp2,3s,penalty,6,average,"[16.82423804219219, 7.487058823968192]","[8.000471321221221, 5.709967719176823]","[12.909125823456792, 6.161948973951025]",12.577945062290068,"[15.250048181051424, 9.83455134227047]","[6.7972041063563555, 5.098788411791787]","[8.645652799145298, 6.555420716515206]",10.230968362184358,[19.702172246356866],[9.953570165168307],[13.598485350538231],14.418075920687803
297,long_path,lp2,3s,penalty,6,gaus_80,"[15.024453669605146, 8.09400907397728]","[6.310916280104979, 4.067972158462173]","[8.061532027538252, 4.438206671721824]",9.798967325749459,"[14.724657570293893, 10.300923195640308]","[6.5793680992039185, 4.922365334505571]","[6.962989281028804, 3.856489347197855]",9.422338316842206,[17.864062969713313],[8.36027910891541],[8.743399849538445],11.655913976055723
298,long_path,lp2,3s,penalty,6,gaus_normal,"[14.973508172070195, 8.072591300310922]","[6.3323818975599035, 4.204219926670512]","[7.889582067511901, 4.238382183449734]",9.731824045714,"[14.752164308401689, 10.172230476407238]","[6.534783270936529, 4.926048263168645]","[6.9872895436231826, 3.751816157721088]",9.4247457076538,[17.755247823212965],[8.33415297781596],[8.507524484986712],11.532308428671877
299,long_path,lp2,3s,penalty,6,gaus_top,"[14.894236910710712, 7.751108659976366]","[7.013744405092592, 4.27381918557013]","[8.256489055864199, 5.589656715607721]",10.054823457222502,"[14.941002409446481, 11.189358584638384]","[8.224255516266266, 7.352635914011701]","[7.551784088598403, 5.677931251303943]",10.239014004770384,[18.35135372723841],[10.226901210160587],[9.473420394494019],12.683891777297672
300,long_path,lp2,3s,penalty,12,average,"[16.994107252145895, 8.019821281249667]","[8.176841911846223, 5.070018593867128]","[19.057558528549382, 6.885886179659221]",14.742835897513833,"[15.846946838458827, 9.67250089085552]","[6.768355144582079, 4.739464070495636]","[13.058244285968659, 7.684082958373966]",11.891182089669854,[20.608261380907972],[10.008626732628526],[20.383886627202326],17.00025824691294
301,long_path,lp2,3s,penalty,12,gaus_80,"[15.445464864107413, 8.884870802601695]","[5.872124339010496, 3.132690016793201]","[8.954455074454547, 5.473740282030154]",10.090681425857484,"[15.34660943650889, 8.914945920949123]","[5.72707407951921, 4.22041274526733]","[8.517182622309072, 6.355851128781679]",9.863622046112392,[18.567930333513235],[8.032706984404935],[9.986257539521867],12.19563161914668
302,long_path,lp2,3s,penalty,12,gaus_normal,"[15.30881159876757, 8.670530015505541]","[5.8727076083378735, 3.3109877952818456]","[8.73229230609214, 4.939353768446879]",9.971270504399193,"[15.018218432574688, 9.008414340495516]","[5.96786592605011, 4.254167531829894]","[8.533064384995413, 5.4335180259555855]",9.839716247873403,[18.211963441034687],[8.024317394142455],[9.731470775150799],11.989250536775979
303,long_path,lp2,3s,penalty,12,gaus_top,"[15.678846924599602, 8.953605954944996]","[5.65148817205956, 2.9887814504965924]","[9.22483521697531, 6.61499816477558]",10.18505677121149,"[15.873007433359286, 10.568600132776517]","[7.210180101351351, 6.158015669619639]","[9.211873304284676, 8.644402676612524]",10.765020279665103,[19.55524986243163],[9.834875931123364],[10.525529687363155],13.305218493639382
304,long_path,lp2,3s,ignore,1,average,"[14.592734938938941, 8.343641272281724]","[3.6364809909409415, 2.8621160159705976]","[8.597443494753088, 4.201289931279351]",8.942219808210991,"[13.702946914155536, 9.333812077701777]","[4.432932743796429, 4.1776942022078005]","[8.21489433760684, 7.762790540585687]",8.783591331852934,[16.25807550321292],[5.528091530965852],[10.665700355975762],10.817289130051511
305,long_path,lp2,3s,ignore,1,gaus_80,"[14.49873728893894, 8.341306355596643]","[3.6364809909409415, 2.8621160159705976]","[8.597443494753088, 4.201289931279351]",8.910887258210991,"[13.702946914155536, 9.333812077701777]","[4.432932743796429, 4.1776942022078005]","[8.21489433760684, 7.762790540585687]",8.783591331852934,[16.168103482218047],[5.528091530965852],[10.665700355975762],10.787298456386553
306,long_path,lp2,3s,ignore,1,gaus_normal,"[14.49873728893894, 8.341306355596643]","[3.6364809909409415, 2.8621160159705976]","[8.597443494753088, 4.201289931279351]",8.910887258210991,"[13.702946914155536, 9.333812077701777]","[4.432932743796429, 4.1776942022078005]","[8.21489433760684, 7.762790540585687]",8.783591331852934,[16.168103482218047],[5.528091530965852],[10.665700355975762],10.787298456386553
307,long_path,lp2,3s,ignore,1,gaus_top,"[14.49873728893894, 8.341306355596643]","[3.6364809909409415, 2.8621160159705976]","[8.597443494753088, 4.201289931279351]",8.910887258210991,"[13.702946914155536, 9.333812077701777]","[4.432932743796429, 4.1776942022078005]","[8.21489433760684, 7.762790540585687]",8.783591331852934,[16.168103482218047],[5.528091530965852],[10.665700355975762],10.787298456386553
308,long_path,lp2,3s,ignore,3,average,"[14.39123447107107, 8.49330094715284]","[3.18503732235986, 2.0407242868839255]","[8.490631350308643, 3.366836129722142]",8.688967714579858,"[13.882094000724864, 9.834031066169125]","[3.5875112442442445, 2.7622010773626324]","[8.707854472934473, 5.149618483277323]",8.72581990596786,[15.64369683772179],[4.2301347598065675],[10.070931105744606],9.981587567757655
309,long_path,lp2,3s,ignore,3,gaus_80,"[14.327852114904237, 8.729250766114301]","[3.2065662903033614, 2.02252784482527]","[8.335861322763519, 3.719736772121534]",8.623426575990372,"[14.206268602863014, 9.621668451952269]","[3.762865819914592, 2.876563806323486]","[8.709382854542906, 6.546906645402958]",8.892839092440171,[15.689436388866246],[4.570453372327309],[10.037477950541051],10.099122570578203
310,long_path,lp2,3s,ignore,3,gaus_normal,"[14.325342310877721, 8.613437848877842]","[3.20708006084928, 2.046872750791857]","[8.431867198997573, 3.5995296135053767]",8.654763190241525,"[14.162094974311888, 9.664892186765176]","[3.7005681496326104, 2.87314666059248]","[8.782297587854336, 6.184399283815141]",8.88165357059961,[15.649420957437986],[4.434700141203835],[10.048000700702577],10.044040599781466
311,long_path,lp2,3s,ignore,3,gaus_top,"[14.593686199774776, 8.72984981088061]","[3.3470923299424427, 2.597581685403024]","[8.409040797530865, 3.9512447606294376]",8.783273109082694,"[15.469579769079427, 10.411618642794652]","[5.136011069319319, 3.475287244057775]","[9.338221042524006, 7.270995318785953]",9.98127062697425,[16.43614076998322],[5.961078692756859],[10.70091658915412],11.032712017298065
312,long_path,lp2,3s,ignore,6,average,"[13.900240573385885, 8.488776267134416]","[3.1932010321759265, 2.1291533262472244]","[8.57453048734568, 3.3316678199919734]",8.55599069763583,"[14.295876759345553, 9.612214755423699]","[2.782681603445552, 3.024471692807669]","[8.756523721509971, 3.9125897149555753]",8.61169402810036,[15.21183559476815],[4.047637126508391],[10.117611833367437],9.79236151821466
313,long_path,lp2,3s,ignore,6,gaus_80,"[13.706795317896223, 8.897713359969472]","[3.1704671166590828, 1.9836203680788405]","[8.531882954989968, 3.620848305538527]",8.469715129848424,"[14.413118994336624, 9.71447423876075]","[3.235797275330588, 3.270068054942454]","[8.79473631851722, 5.275303948801137]",8.814550862728144,[15.118963763291251],[4.340590617800954],[10.138574618422322],9.866042999838175
314,long_path,lp2,3s,ignore,6,gaus_normal,"[13.727151422473487, 8.700790711064718]","[3.194810709114381, 2.003917971667068]","[8.566769196700639, 3.565692241988357]",8.49624377609617,"[14.293181847150498, 9.548314607166951]","[2.966470928527443, 3.121256760453802]","[8.890212921621469, 4.987280122381207]",8.716621899099804,[15.083596992599988],[4.160353505790395],[10.159775807243694],9.801242101878026
315,long_path,lp2,3s,ignore,6,gaus_top,"[13.723707949774772, 8.709379175270318]","[3.83453593267017, 2.468311837924215]","[8.968360147530866, 4.546845517085609]",8.84220134332527,"[14.77876185430714, 10.561804402397852]","[5.481928347097097, 3.3375458899853854]","[8.413559836182339, 7.012748046813396]",9.558083345862192,[15.49403228015898],[6.800077894424655],[10.862669952348668],11.052260042310769
316,long_path,lp2,3s,ignore,12,average,"[13.826566489358108, 8.140262583873474]","[3.4906810824762244, 2.0426839101364536]","[8.69149361257716, 3.4187016509762715]",8.66958039480383,"[14.332082750724865, 9.395693965394553]","[3.380912261340287, 2.611599284866908]","[8.858752884615384, 3.588648571413313]",8.857249298893512,[15.087865730309403],[4.404479209408852],[10.121463401114635],9.871269446944297
317,long_path,lp2,3s,ignore,12,gaus_80,"[13.645289309325875, 8.616868803916748]","[3.3614872028965435, 1.8442855273481817]","[8.59545196503058, 3.7485031000975697]",8.534076159084334,"[14.247855396981732, 9.161090590205982]","[3.6538037016487395, 2.311423931694603]","[8.74577144482387, 4.6503834384393885]",8.882476847818113,[14.935296457165723],[4.660434264153919],[10.326753005995831],9.974161242438491
318,long_path,lp2,3s,ignore,12,gaus_normal,"[13.745341580505555, 8.4267965525016]","[3.367295323855971, 1.918322130848686]","[8.568228713786374, 3.6687433493148416]",8.560288539382633,"[14.22823590458946, 9.144934378229998]","[3.562291011413104, 2.2513584864220055]","[8.741467445812017, 4.1382237302181]",8.84399812060486,[14.959678914314747],[4.421132363607422],[10.240490514188128],9.873767264036767
319,long_path,lp2,3s,ignore,12,gaus_top,"[13.949639905605604, 9.148778172941013]","[4.360036475175177, 2.0756892480231715]","[9.78806804938272, 4.692384855197447]",9.3659148100545,"[15.342692832832837, 11.234295254882014]","[5.613666795295295, 3.8675005762713157]","[8.282793874643874, 7.389502739163794]",9.746384500924002,[16.2293467502739],[7.0719836074132845],[11.285576946543822],11.528969101410334
320,long_path,lp2,5s,penalty,1,average,"[15.409291101101104, 7.758791564069458]","[6.2917779702202195, 3.4686477262168043]","[8.322473688786008, 5.107219673478696]",10.007847586702445,"[14.845815772995216, 9.837290896081292]","[6.740727929596264, 6.900065191743979]","[7.806937880658438, 8.837609699433361]",9.797827194416639,[17.694084120994013],[8.264978555555556],[9.243727587388044],11.734263421312539
321,long_path,lp2,5s,penalty,1,gaus_80,"[14.811713448323324, 7.758996016398351]","[6.260389866053553, 3.432867130649728]","[7.155390383744855, 3.877125652799158]",9.409164566040578,"[14.845815772995216, 9.837290896081292]","[6.740727929596264, 6.900065191743979]","[6.686393682539683, 4.78642879196413]",9.424312461710388,[16.981433590083373],[8.143821342193643],[7.825035098560536],10.983430010279184
322,long_path,lp2,5s,penalty,1,gaus_normal,"[14.811713448323324, 7.758996016398351]","[6.260389866053553, 3.432867130649728]","[7.155390383744855, 3.877125652799158]",9.409164566040578,"[14.845815772995216, 9.837290896081292]","[6.740727929596264, 6.900065191743979]","[6.686393682539683, 4.78642879196413]",9.424312461710388,[16.981433590083373],[8.143821342193643],[7.825035098560536],10.983430010279184
323,long_path,lp2,5s,penalty,1,gaus_top,"[14.811713448323324, 7.758996016398351]","[6.260389866053553, 3.432867130649728]","[7.155390383744855, 3.877125652799158]",9.409164566040578,"[14.845815772995216, 9.837290896081292]","[6.740727929596264, 6.900065191743979]","[6.686393682539683, 4.78642879196413]",9.424312461710388,[16.981433590083373],[8.143821342193643],[7.825035098560536],10.983430010279184
324,long_path,lp2,5s,penalty,3,average,"[14.997511272397398, 7.096251595086742]","[5.596776993993991, 3.3249813290892245]","[8.011123448045268, 4.03791817311325]",9.535137238145552,"[14.665586923780921, 10.66532624593849]","[4.919329799799798, 4.148155691133506]","[6.837689135802469, 5.130485738274843]",8.807535286461063,[16.991256773123915],[7.252863941358024],[8.678440340111353],10.974187018197762
325,long_path,lp2,5s,penalty,3,gaus_80,"[13.818204222741548, 7.729301937088949]","[5.442376261715786, 2.8667869377948523]","[6.876300965939696, 3.3918468849997234]",8.71229381679901,"[13.750426913824572, 8.297955560819494]","[4.940654795855097, 3.576333397448246]","[6.444915873384928, 3.9877100333467563]",8.378665861021533,[16.02210006687231],[7.057375721273333],[7.3506851090720335],10.143386965739225
326,long_path,lp2,5s,penalty,3,gaus_normal,"[13.969858358984126, 7.681119484135099]","[5.324988136934891, 2.9123831831903226]","[6.8500732956367365, 3.291083034112271]",8.714973263851919,"[13.86661789235092, 8.278994288144009]","[4.896747170777348, 3.6584833322894856]","[6.398055062395437, 3.8959188575177266]",8.387140041841235,[16.073130112180344],[6.966549728515261],[7.354851919350507],10.131510586682039
327,long_path,lp2,5s,penalty,3,gaus_top,"[14.074708183558561, 7.480560031676486]","[5.987097288017185, 3.418517318981376]","[7.118292545781894, 3.757224845970598]",9.060032672452547,"[13.284000372316761, 8.93932927049503]","[5.919304799799801, 3.2495541354751847]","[7.204758148148149, 7.4214571134571425]",8.80268777342157,[16.803862519221326],[8.436895309015537],[7.899260773390651],11.046672867209173
328,long_path,lp2,5s,penalty,6,average,"[15.047695202952955, 6.584809694306738]","[5.838860253294963, 3.128845248895368]","[10.52519639711934, 4.912871802083643]",10.47058395112242,"[14.782717213324437, 8.731209246103361]","[4.464425145562229, 3.4045116742629924]","[8.605546172839505, 6.417987282697253]",9.284229510575392,[17.059645549085594],[7.150994060185186],[11.319318397845558],11.843319335705445
329,long_path,lp2,5s,penalty,6,gaus_80,"[13.924461750434027, 7.497235398390111]","[5.156472793436581, 2.603125299464748]","[7.833844620566542, 4.030085432439096]",8.971593054812383,"[13.70255336200723, 8.51081907650487]","[4.61078277938452, 2.9399533791173185]","[6.7708760703683035, 4.031361913128522]",8.361404070586685,[15.9828419756799],[6.764655260634965],[8.369803970629533],10.372433735648132
330,long_path,lp2,5s,penalty,6,gaus_normal,"[14.04510167216915, 7.525956059483133]","[5.127299937870414, 2.668119725896279]","[7.722949047576659, 3.666015703650185]",8.965116885872074,"[13.878762359757502, 8.4866777679372]","[4.4821538539345, 3.106848399561111]","[6.7739505086333685, 3.78325166999093]",8.37828890744179,[15.953006235285267],[6.687866070418563],[8.215156806109281],10.285343037271037
331,long_path,lp2,5s,penalty,6,gaus_top,"[13.702680447447449, 7.332646128055182]","[5.374057058850518, 2.9642537388889245]","[7.9467286244855995, 4.891464460555285]",9.007822043594523,"[13.141650466577689, 9.317844088511658]","[6.30746660035035, 4.67720283297853]","[7.582114969135803, 6.672548151733217]",9.010410678687947,[16.742000402981912],[8.131274857857857],[9.060112703747796],11.311129321529188
332,long_path,lp2,5s,penalty,12,average,"[15.230296577077079, 6.672779638884365]","[6.082835635239405, 2.800243162389814]","[16.672419255915635, 6.126637754478279]",12.661850489410705,"[15.05319628092378, 9.646721286268466]","[4.574127941795964, 3.4412591808755493]","[12.022847569444444, 7.734917269690321]",10.550057264054729,[17.888786749162257],[7.345152536098598],[18.371814557431613],14.535251280897489
333,long_path,lp2,5s,penalty,12,gaus_80,"[14.130520953306403, 7.997220606560168]","[5.041036954785985, 2.191398636122914]","[8.837662999575596, 5.389831332321036]",9.336406969222661,"[14.011056958043994, 8.328830082683243]","[4.1863469953581465, 2.708046095287732]","[8.796136909236075, 7.474480909429456]",8.997846954212738,[16.388288686069195],[6.472829269390893],[9.739564238626192],10.866894064695428
334,long_path,lp2,5s,penalty,12,gaus_normal,"[14.19408959993273, 7.8796362337320005]","[5.0941074344041395, 2.311781830739832]","[8.721122941810654, 4.724643704894134]",9.336439992049174,"[14.156450539375854, 8.336455624882255]","[4.141533170297152, 3.1178920942804504]","[8.743233036693077, 6.316108434450012]",9.013738915455361,[16.241298399499534],[6.42317484550218],[9.608472261229142],10.757648502076952
335,long_path,lp2,5s,penalty,12,gaus_top,"[14.09637430855856, 8.6607957639645]","[4.823833355105102, 2.6298999118671764]","[8.977093811213992, 5.841792941979674]",9.299100491625886,"[14.153743101673102, 9.74373682743506]","[6.340876954037371, 4.823852462446679]","[8.733938024691358, 8.129614853317694]",9.742852693467277,[16.635660185389593],[8.204753167667667],[10.004521929435974],11.614978427497745
336,long_path,lp2,5s,ignore,1,average,"[14.381055768810477, 9.072679228933296]","[3.001656688438439, 1.964847937712163]","[7.665754853395064, 3.0651445173020737]",8.349489103547993,"[14.24167645788646, 9.774520933665368]","[4.632322182599265, 2.6636899598803407]","[7.77195933127572, 6.172811726982649]",8.881985990587149,[15.594207398999],[5.03151696279613],[9.59814783986928],10.07462406722147
337,long_path,lp2,5s,ignore,1,gaus_80,"[14.381055768810477, 9.072679228933296]","[3.001656688438439, 1.964847937712163]","[7.665754853395064, 3.0651445173020737]",8.349489103547993,"[14.24167645788646, 9.774520933665368]","[4.632322182599265, 2.6636899598803407]","[7.77195933127572, 6.172811726982649]",8.881985990587149,[15.594207398999],[5.03151696279613],[9.59814783986928],10.07462406722147
338,long_path,lp2,5s,ignore,1,gaus_normal,"[14.381055768810477, 9.072679228933296]","[3.001656688438439, 1.964847937712163]","[7.665754853395064, 3.0651445173020737]",8.349489103547993,"[14.24167645788646, 9.774520933665368]","[4.632322182599265, 2.6636899598803407]","[7.77195933127572, 6.172811726982649]",8.881985990587149,[15.594207398999],[5.03151696279613],[9.59814783986928],10.07462406722147
