,path_len,threshold,dt,mis_val,knn,loc_method,path1_av,path2_av,path3_av,path_av_av,path1_b,path2_b,path3_b,path1_av_i,path2_av_i,path3_av_i
367,short_path,lp2_n100,10s,penalty,12,gaus_top,"[3.982162705705705, 1.0123871021021023]","[3.4687020690690704, 0.5887740690690637]","[7.414856332332332, 3.9338088928928943]",4.955240369035702,"[5.041115210210208, 2.5586947897897865]","[2.9652244994994996, 0.5700891841841844]","[1.6730979779779758, 0.34046529529529457]",[7.86310672072072],[6.027169970970971],[9.095748576576577]
368,short_path,lp2_n100,10s,ignore,1,average,"[29.067101132132137, 2.275298471471471]","[14.384184930930935, 10.735187069069076]","[16.43634583783784, 2.9387853873873864]",19.962543966966972,"[15.272691246246247, 9.884637762762761]","[6.4734451001001005, 2.8735351001001006]","[2.9051659409409423, 0.865977682682683]",[30.410771243243243],[15.59189581181181],[18.532282760760758]
369,short_path,lp2_n100,10s,ignore,1,gaus_80,"[29.067101132132137, 2.275298471471471]","[12.570109496496496, 8.921111634634636]","[16.43634583783784, 2.9387853873873864]",19.357852155488825,"[15.272691246246247, 9.884637762762761]","[2.341216076076074, 0.0]","[2.9051659409409423, 0.865977682682683]",[30.410771243243243],[11.95944741941942],[18.532282760760758]
370,short_path,lp2_n100,10s,ignore,1,gaus_normal,"[29.067101132132137, 2.275298471471471]","[12.570109496496496, 8.921111634634636]","[16.43634583783784, 2.9387853873873864]",19.357852155488825,"[15.272691246246247, 9.884637762762761]","[2.341216076076074, 0.0]","[2.9051659409409423, 0.865977682682683]",[30.410771243243243],[11.95944741941942],[18.532282760760758]
371,short_path,lp2_n100,10s,ignore,1,gaus_top,"[29.067101132132137, 2.275298471471471]","[12.570109496496496, 8.921111634634636]","[16.43634583783784, 2.9387853873873864]",19.357852155488825,"[15.272691246246247, 9.884637762762761]","[2.341216076076074, 0.0]","[2.9051659409409423, 0.865977682682683]",[30.410771243243243],[11.95944741941942],[18.532282760760758]
372,short_path,lp2_n100,10s,ignore,3,average,"[28.15156846546546, 1.706423804804798]","[10.721854069069071, 7.722129264264258]","[18.009639837837845, 0.014414054054041614]",18.96102079079079,"[23.1035265015015, 4.88776569069069]","[4.384608433433433, 2.2068851001000986]","[12.971714404404402, 4.3549128128128105]",[29.396982774774774],[11.599883502502498],[19.04785212012012]
373,short_path,lp2_n100,10s,ignore,3,gaus_80,"[29.769880512987164, 2.0437888195506346]","[9.581823416025806, 6.760275673176967]","[17.76045172486348, 0.2580439967075083]",19.037385217958818,"[20.711135237471936, 4.116343410619587]","[4.238057010723041, 2.146655812522167]","[12.557495997179814, 5.068426459182277]",[31.165267660812287],[10.705759169998068],[18.83733888908656]
374,short_path,lp2_n100,10s,ignore,3,gaus_normal,"[29.046029939325642, 1.6857140524479135]","[9.59417530434026, 6.77262756149142]","[17.737742990627368, 0.2078168979416919]",18.79264941143109,"[20.711135238406932, 4.116343411554585]","[4.238057010723041, 2.146655812522167]","[12.55749599717981, 5.06842645918228]",[30.44141708715076],[10.718111058312513],[18.81463015485046]
375,short_path,lp2_n100,10s,ignore,3,gaus_top,"[32.83125127027027, 3.7195066096096134]","[7.721929069069073, 5.744400930930931]","[19.107897332332335, 2.132706107107106]",19.88702589055723,"[22.213458663663666, 1.5088711861861874]","[2.9576838138138113, 1.0958684984985017]","[14.200312317317318, 12.161124059059059]",[34.62327854054054],[8.956492798798797],[20.043903294294292]
376,short_path,lp2_n100,10s,ignore,6,average,"[25.0760897987988, 2.9508371381381515]","[9.008563569069068, 6.484382430930935]","[17.496319337837846, 0.7099522207207141]",17.19365756856857,"[18.324466801801805, 2.176922552552556]","[3.295746766766766, 0.8069201001001005]","[11.393976071071068, 5.732656146146143]",[26.192618441441443],[9.502845506006004],[18.44564495345345]
377,short_path,lp2_n100,10s,ignore,6,gaus_80,"[25.98956488303812, 4.8211715953204575]","[6.680893539746183, 6.2565281878463]","[13.877730909889678, 1.143887191003695]",15.516063110891329,"[18.950871433777536, 13.097372102417486]","[3.329360627000274, 1.8122840323381406]","[8.179518707478847, 5.971302812174022]",[26.948529917246542],[8.011667480798238],[14.721998185114682]
378,short_path,lp2_n100,10s,ignore,6,gaus_normal,"[25.651699468874124, 3.7761718096694814]","[6.8429811920945145, 5.83053415387587]","[14.805377385862364, 0.7534294334459757]",15.766686015610334,"[19.25454065541535, 10.224378743508552]","[3.3356302531820208, 1.2509685196473561]","[9.919305543870085, 6.009532291996718]",[26.67567114447828],[7.392086935314543],[15.779434726521112]
379,short_path,lp2_n100,10s,ignore,6,gaus_top,"[29.04043513213214, 10.728420471471471]","[7.437691930930939, 4.695338069069073]","[15.574652332332334, 6.172605107107111]",17.350926465131803,"[18.339281246246248, 16.24804223723724]","[4.7401551001001, 1.4069051001001005]","[4.12555585085085, 2.2894989839839854]",[30.144992102102105],[9.129394715715716],[16.20935117917918]
380,short_path,lp2_n100,10s,ignore,12,average,"[21.093967132132143, 3.5685994714714706]","[8.635239569069068, 5.144415930930934]","[16.955728915665667, 2.2749614762262302]",15.561645205622293,"[11.502415135135141, 2.5324692192192257]","[3.473520100100101, 0.829141766766766]","[11.928146900650653, 7.900119475725727]",[22.072721441441445],[8.593979339339338],[17.525838119369364]
381,short_path,lp2_n100,10s,ignore,12,gaus_80,"[20.976091421257838, 5.8668226695474806]","[6.013891471904794, 3.163206984444578]","[15.030143036154138, 1.2328741250543107]",14.00670864310559,"[15.8254919969425, 1.9912108141185767]","[2.8512284645460886, 0.7893727425606576]","[10.400665327066422, 8.698399616508247]",[21.969005353429736],[6.268348844816685],[15.370953234105055]
382,short_path,lp2_n100,10s,ignore,12,gaus_normal,"[20.59898741688159, 5.342266120163501]","[6.64314780527588, 3.8594170182098257]","[15.49142860677052, 1.3891243203254922]",14.24452127630933,"[15.190516505447926, 3.089828191573238]","[3.209340319429594, 1.068519719435023]","[11.3712782679693, 8.655291856383604]",[21.553500934526728],[6.676815392939017],[15.887283020289928]
